id,userName,userImage,date,score,scoreText,url,title,text,replyDate,replyText,version,thumbsUp,criterias
fdd0b0bd-3247-4580-ac71-febcee9a7c3c,VELAN Ram,https://play-lh.googleusercontent.com/a-/ALV-UjUfiFUpxyAPeBblG4bDVPe9rEhGeq9Uu0dbubCoIHt3cLc,2024-02-24T05:22:26.149Z,3,3,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=fdd0b0bd-3247-4580-ac71-febcee9a7c3c,,good 👍,2024-02-24T06:05:37.213Z,Hi Velan! Thank you for your positive feedback and review. Rest assured we're continuously working hard on improving our product offerings and our GXS app. Feel free to reach out to us via email at help@gxs.com.sg or call at (+65) 3105 2055 if you have other suggestions. Thank you for your support! 🙏😊💜,2.23.0,0,[]
f16e96ed-a3dc-401b-8618-c4c7cf1d576c,Yusri Wagiman,https://play-lh.googleusercontent.com/a-/ALV-UjVrdI7WWxjpWHpC9Orkuvq4OGk0b_5CzfvOBjy3sJc15A,2024-02-24T03:52:03.450Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=f16e96ed-a3dc-401b-8618-c4c7cf1d576c,,Can not open,2024-02-24T04:28:56.160Z,"Hi Yusri, we're sorry to hear this. To better address your concerns and provide further assistance, feel free to reach out to us at our 24x7 hotline at (+65) 3105 2055. We will be happy to help.💜
",2.23.0,0,[]
7aaa07f2-f578-4c43-80c9-62595d8eef73,Aaro,https://play-lh.googleusercontent.com/a/ACg8ocIESRYXIONu9QEH9KK3oxEhK34cHUCxMaTJbc9P6S5r=mo,2024-02-18T12:20:44.714Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=7aaa07f2-f578-4c43-80c9-62595d8eef73,,Hi any chance for foreign to apply? Im work at sg,2024-02-18T12:35:26.841Z,"Hi Aaro, thank you for your interest in our services. The FlexiLoan service is available only to Singaporeans and Singaporean PRs at this moment. There are no available slots for the Savings Account currently, but you may register your interest so we can notify you to come apply when slots are available.",2.22.0,0,[]
b848ca55-55ba-4203-965e-43612a688617,Sky Koh,https://play-lh.googleusercontent.com/a-/ALV-UjXAzCNCzR2y1nm66CWmjpokmEo9hP55rHWJ00g3CDnExA,2024-02-14T09:10:02.160Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=b848ca55-55ba-4203-965e-43612a688617,,"Really really damm time wasting, if not ready for sign up don't launch. Close down and don't let people wait for you, uninstalling now. Trust Bank is much better, CRAB!",2024-02-14T11:24:39.910Z,"Hi Sky, we're sorry to hear this. To address your concerns and provide further assistance, please do not hesitate to call our 24x7 hotline at (+65) 3105 2055. We will be happy to help. Thank you 🙏",2.22.0,2,"[{'criteria': 'vaf_never_display_ads_experience', 'rating': None}, {'criteria': 'vaf_never_display_ease_of_use', 'rating': None}]"
fc31bf84-1933-43a4-9f6e-9288e3274d2a,Faizal Mohamed (Pekjalfaizal),https://play-lh.googleusercontent.com/a/ACg8ocKOBaWAUjtG8QmCyjCKbiIVyMkXP8rzV_lRMfB_wwDgQA=mo,2024-02-09T04:20:07.761Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=fc31bf84-1933-43a4-9f6e-9288e3274d2a,,🥰🥰🥰,2024-02-09T04:55:19.972Z,"Hey Faizal, we're stoked to know that you like our app! 💜 Thanks for the 5-star review! 🤩",2.21.0,0,[]
5e9c7964-ed7a-4d7e-9863-f6626d3f22b0,Nad N,https://play-lh.googleusercontent.com/a-/ALV-UjVrU5qcoX-NWFPE8RGn2LQ9e7OhIVIQfuEmDAZyXBJr448,2024-02-07T17:52:38.413Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=5e9c7964-ed7a-4d7e-9863-f6626d3f22b0,,"Been using this bank for a while now and didn't face any major problems. What I enjoyed the most is the saving pockets area where we could create different pockets for each saving we want to do and even add goals into it. The 2.68% per annum is added daily (0.01) as long as you have a minimum of 150 in your savings. If not, you'll have to wait till your it accumulates up to 0.01 to be added. There was also cashback when you make payment using the card which I didn't know till recently.",2024-02-07T19:07:44.283Z,"Hey, Nad! Thanks for your kind words! Reviews and feedbacks like these are what keeps us going for our customers. 😉 You have our word that we’ll continue to introduce more features and will always strive to continuously improve our services!

If you need any help, feel free to reach out to us. We’ll be more than happy to assist you!",,0,[]
2c3f726b-bc77-464e-a674-e70ce6a2d32c,Jas WJ,https://play-lh.googleusercontent.com/a-/ALV-UjWk4muMAQflhqeLqrzT514LRcFglWbHHdxbwBUyzYfJeCmW,2024-01-26T06:43:30.769Z,4,4,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=2c3f726b-bc77-464e-a674-e70ce6a2d32c,,"Great app that can park your savings using pockets, but hopefully the interest rate of the savings pockets will increase due to the current economic conditions",2024-01-26T08:17:19.806Z,Hi Jas! Thank you for your positive feedback and review. Rest assured we're continuously working hard on improving our product offerings. We have forwarded your feedback to our team. Feel free to reach out to us via email at help@gxs.com.sg or call at (+65) 3105 2055 if you have other suggestions. Thank you for your support! 🙏😊💜,2.21.0,1,[]
fa2da213-3564-4049-8ca8-390153ad2afc,Benjamin Tan,https://play-lh.googleusercontent.com/a/ACg8ocLZH6N7DhJlgGM153TbfdmmxIxZQmjcemUKztHdKt4E=mo,2024-01-25T13:30:51.147Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=fa2da213-3564-4049-8ca8-390153ad2afc,,"Unable to login or use the forgot password function. System only replied with ""something wrong please try again later"" Now I was told I must wait for the next version of app to be rolled out progressively before I can login. Hopefully won't take too long",2024-01-25T14:19:41.785Z,"Hi Benjamin. We're sorry to hear this. We love to sort this issue quickly for you. Please get in touch with us at help@gxs.com.sg with a screenshot of the error, along with your contact details. Or call us at (+65) 3105 2055. We’ll be happy to help. Thank you.🙏",2.20.0,4,[]
4082aa7b-b045-4f66-bf08-7a58e95fcb32,Adha Malek,https://play-lh.googleusercontent.com/a/ACg8ocIo_17ALg8I3Sjl8hO7PKkpRRKMv1d1CWIKTTh773Wa=mo,2024-01-15T16:47:46.720Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=4082aa7b-b045-4f66-bf08-7a58e95fcb32,,👍👍👍👍,2024-01-15T17:44:07.868Z,Hey Adha! We appreciate your 5 stars review. This made our day! Thanks for taking the time to leave your feedback. 🚀💜,2.17.0,0,[]
d9b812fb-0686-49a1-9056-39f6744e62cf,iqbal abdul salam,https://play-lh.googleusercontent.com/a-/ALV-UjX5ZzgX83UGjScWR9e4gcDocXX_44ALZPjnScdP_U7KIZsG,2024-01-14T13:58:33.580Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=d9b812fb-0686-49a1-9056-39f6744e62cf,,"Sorry to have said this, why not this gxbank through by gxbank for worldwide",2024-01-14T15:20:35.968Z,"Hey, Iqbal! We are GXS Bank, currently for Singapore-based users. If you have any feedback, do get in touch with us at help@gxs.com.sg or call us at (+65) 3105 2055. As for GXBank-related queries, you may visit their site and reach out to them directly. 🙏",,0,[]
db044d7d-6656-4b7f-80ec-500a8512d9b8,Tony Low,https://play-lh.googleusercontent.com/a/ACg8ocI4jS0IQP7XS6YI3lUfMgfR_ElhOC0r97-rzf4bKQm4=mo,2024-01-12T15:34:50.724Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=db044d7d-6656-4b7f-80ec-500a8512d9b8,,I don't set. A password in my phone n not allow me to down load this apps,2024-01-12T17:01:10.830Z,"Hi Tony, thank you for your feedback! Just to share, your device is required to be passcode protected to ensure the safety of your account. 🔐 You will be able to access to app once your device is passcode protected to apply for our products and services! 💜",2.17.0,0,[]
3c595ef5-51a5-41f2-bc77-e54147edca69,Koong Wei Jie,https://play-lh.googleusercontent.com/a/ACg8ocJM_SuYSTGCFx136D6VQ133jU5_lSOpWfgUaprLQqVY=mo,2024-01-10T18:37:31.826Z,2,2,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=3c595ef5-51a5-41f2-bc77-e54147edca69,,When to sign up for the account in last year august. 5 months has pass still waiting. Please help to solve the issue.,2024-01-10T19:54:00.784Z,"Hi Wei Jie! We love your enthusiasm! All GXS Savings Account slots have been taken up for now. We’re working to open new slots as soon as possible. For early access to new slots, register via the GXS app. While you’re here, have you checked out the GXS FlexiLoan yet? We appreciate your patience and can't wait to have you onboard with us! 🚀",2.17.0,0,[]
40cd292d-1981-4c83-81e0-84ad62e104ba,Sairuldin Noor,https://play-lh.googleusercontent.com/a/ACg8ocK41F1WlNIKTHgs2ypybSHjwxCu2Iy-3BhbM-loHo_Q=mo,2024-01-09T17:22:47.353Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=40cd292d-1981-4c83-81e0-84ad62e104ba,,Why i cannot login?.,2024-01-09T18:55:16.589Z,"Hi Sairuldin! We're sorry to hear this. Could you get in touch with us at help@gxs.com.sg with a screenshot of the error, along with your contact details. Or call us at (+65) 3105 2055. We’ll be happy to help.🙏
",2.17.0,1,[]
7140a3fa-0b3c-4210-8292-281543182526,Najmul Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjWI2d2p82XqdhSj-l07taDu-Hg4VlJopc1GBjT4wQB3QOQ,2024-01-07T19:11:24.528Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=7140a3fa-0b3c-4210-8292-281543182526,,Very good app,2024-01-07T19:32:29.991Z,Hey Najmul! We appreciate your 5 stars review. 💜 We are thrilled to know that you like the app easy and user-friendly user interface. Thanks for taking the time to leave your feedback. We strive to serve you better! 🚀,,0,[]
4bd5626d-df09-43b8-a7ba-aea1c9672017,L Sent,https://play-lh.googleusercontent.com/a-/ALV-UjX54-aM-1eOFFZ2C1F3w7nmJcX0fvU1NvIyryOMFU0tcZI,2023-12-30T10:08:20.541Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=4bd5626d-df09-43b8-a7ba-aea1c9672017,,I'm stuck on the singpass page without being able to proceed. All is updated to latest ver.,2023-12-30T10:58:26.399Z,"Hi there. This is not the experience that we’d want you to have. We’d be happy to resolve this issue for you! Kindly contact our hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue so we can take a closer look into this. Thank you.🙏",2.17.0,0,[]
a6460c3a-65ce-4ef0-9df6-152c1e04b774,WJ Chu,https://play-lh.googleusercontent.com/a-/ALV-UjUWycnG1nCRRkvNFBywB1sm1z-foZariUQQPX23LtioMvI,2023-12-30T06:09:20.800Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=a6460c3a-65ce-4ef0-9df6-152c1e04b774,,Love GxS bank. Would it be available on Google Pay as well? 😉,2023-12-30T06:57:07.871Z,Hi WJ! Thank you for your 5 stars review! We have forwarded your feedback to our team. We're continuously working hard to add more features to make your experience better. Thank you for your understanding and support! Have a great day and happy new year! 🙏🤩💜,2.17.0,0,[]
a82a2014-8e03-4260-a83f-ff396ab49204,Lam Quekyeong,https://play-lh.googleusercontent.com/a/ACg8ocJF0p_uWLBGd9dqGrB-G7VrAsMt2OqpMEPr0CbvAEpd=mo,2023-12-28T08:09:13.378Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=a82a2014-8e03-4260-a83f-ff396ab49204,,Cannot sig up,2023-12-28T08:19:07.543Z,"Hey Quekyeong, sorry to hear that! Please get in touch with us at help@gxs.com.sg with your contact details, or call us at (+65) 3105 2055. We'll be happy to assist it.🙏",2.17.0,2,[]
7da8b5d5-e8b4-4eaf-a0fa-8efb187fd950,Chester,https://play-lh.googleusercontent.com/a/ACg8ocJfs0DGgiNtxLqSgCVxkNpd0bV3yCkzlBrc0TeEvipH=mo,2023-12-26T07:05:50.661Z,3,3,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=7da8b5d5-e8b4-4eaf-a0fa-8efb187fd950,,Occasionally getting unable to login error.,2023-12-26T08:14:25.315Z,"Hey Chester, sorry to hear that! Please get in touch with us at help@gxs.com.sg with your contact details or call us at (+65) 3105 2055. We’d be happy to look into this for you. 🙏",2.17.0,0,[]
efc92cf4-8d28-4f24-91d5-6edc6dd11971,Jahid,https://play-lh.googleusercontent.com/a/ACg8ocJHm5XHwiGQBL8ZXBwAWz77mnQKAQzwpLMpzVHMSg_3=mo,2023-12-22T23:47:44.654Z,2,2,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=efc92cf4-8d28-4f24-91d5-6edc6dd11971,,Well done,2023-12-23T00:52:44.256Z,"Hey Jahid! Thank you for your review. If you have any concerns or need assistance, feel free to reach out to us via our 24/7 hotline at (+65) 3105 2055. We’ll be happy to assist you! 💜",2.17.0,0,[]
1034c5b0-bfdd-495e-aac4-8172c3ee0022,Singapore Buildings,https://play-lh.googleusercontent.com/a/ACg8ocK-cEacZAKIPWlrhV7FdtbeB2lJGUHEKp0MH2BeojBw=mo,2023-12-22T02:24:44.921Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=1034c5b0-bfdd-495e-aac4-8172c3ee0022,,"Buggy app, bad interest rate",2023-12-22T03:01:47.684Z,"Hi Mike! We're sorry to hear about your experience. We're continuously working hard on improving our product offerings. We love to help you resolve the app issue quickly. Kindly drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue so we can take a closer look into this. Have a great day! 😊🙏",,2,[]
d549f3e9-a923-426f-9d22-f01651a2965a,Yw T,https://play-lh.googleusercontent.com/a/ACg8ocIv8SVEsOx1N4vEn-iERcave_Rg9mW3uDcKvsNKkrwV=mo,2023-12-21T03:23:03.673Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=d549f3e9-a923-426f-9d22-f01651a2965a,,I am unable to log in today when i could yesterday. I cant transfer my money out to use. There is no alternative like physical counter or website so my money is stuck when i urgently need my money.,2023-12-21T04:00:41.224Z,Hi there! We are sorry to hear that you are having difficulty transferring your funds. We’d be happy to resolve this issue for you! Kindly contact our hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg. 🙏,2.17.0,1,[]
e5a70859-a5c4-44af-85bf-a06f8af49ba4,Aza_ain,https://play-lh.googleusercontent.com/a/ACg8ocJM26d9mlghts4aBaOvBSEAtmBwH-E2kU3fatv55uL3=mo,2023-12-18T16:39:21.623Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=e5a70859-a5c4-44af-85bf-a06f8af49ba4,,What a nonsense app is this??download but say got malware in my hp?and ask me to fix my app?wth?,2023-12-18T18:18:49.959Z,"Hi Aza, we are sorry to hear that you are having difficulty accessing the app. We have enhanced our anti-malware protection and customers will not be able to access the app if there is detection of security vulnerabilities in their device. Please call our hotline so we can assist you better.",2.17.0,2,[]
7e87c49a-4bad-4c49-94b3-3b036c327e76,Emirul Izma Abdul,https://play-lh.googleusercontent.com/a-/ALV-UjV5xYhXvY2ac-PxFDcb4LHC2PYlpri8GnIIz87F3fPYrvs,2023-12-18T14:38:27.254Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=7e87c49a-4bad-4c49-94b3-3b036c327e76,,Easy and fast app,2023-12-18T15:13:36.434Z,Hi Emirul! We appreciate your 5 stars review. 💜We're glad our GXS app is easy to use and we work hard to meet expectations like yours! 🤩,2.17.0,0,[]
215576eb-9b5c-4b65-9e9a-d6beb53c8a8f,Diana Amin,https://play-lh.googleusercontent.com/a/ACg8ocICZKiLy1CfMazgsq7wdHQLLEuN6E87uNrelqApNli8=mo,2023-12-18T11:13:13.916Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=215576eb-9b5c-4b65-9e9a-d6beb53c8a8f,,could not open my gxs app,2023-12-18T11:32:33.957Z,Hey Diana! We'd love to look into this. Please feel free to get in touch with us through our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact number so we can reach out to you promptly. 🙏,2.17.0,0,[]
0f2596af-16ba-437d-9295-fe4806c3076d,Swee Seng,https://play-lh.googleusercontent.com/a/ACg8ocLF43gMXLliXLXmV7UK_qZ7t6d-Pckzo-YcaW9K44Gy=mo,2023-12-10T06:01:06.531Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=0f2596af-16ba-437d-9295-fe4806c3076d,,"Your phone cannot be used Lol, which part of my phone have been modified? Nvr root or anything This is something that should not even be released to the public when you can't even get device authentication working UPDATE: So they decided to just close my issue and deemed it as ""resolved"" when it isn't Dont ever use this pos software",2023-12-10T06:26:08.152Z,Hi Swee Seng! We’re sorry to make you feel that way! 🙁 We appreciate your valuable feedback and rest assured that it is an essential part of our continuous improvement process. Please do not hesitate to reach out to us at (+65) 3105 2055 or via our email at help@gxs.com.sg. 🚀,2.0.0,5,[]
ae2d8670-c07f-4933-a565-c8e5417a3111,အကြီး ကောင်,https://play-lh.googleusercontent.com/a/ACg8ocJIW_T_9EtgEYscVX-ocMEV3MYZl3_DK6A9bZQjFhrq=mo,2023-12-10T02:23:04.630Z,1,1,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=ae2d8670-c07f-4933-a565-c8e5417a3111,,Good,2023-12-10T03:37:27.768Z,"Hi there! Thank you for your review. If you have any concerns or need assistance, feel free to reach out to us via our 24/7 hotline at (+65) 3105 2055. We’ll be glad to help! 💜",2.17.0,0,[]
87445734-cb48-4cf5-8162-ac73660b32da,Muhd Rashid,https://play-lh.googleusercontent.com/a-/ALV-UjXT9baU49Ee4u2pzant3DbAzAjxhfwtKdRJtpr67Jytvwo,2023-12-09T19:41:24.674Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=87445734-cb48-4cf5-8162-ac73660b32da,,Easy loan and easy payment with no hassle.,2023-12-09T20:41:11.820Z,"Hi Muhd Rashid thank you for your kind words, we are glad our services live up to your expectations.",2.17.0,0,[]
91d9f675-aea7-4e99-82f2-c8448b4fbb99,Suvega Srinivasan,https://play-lh.googleusercontent.com/a-/ALV-UjU2w_EaCr4cD65eJwHr7lwQ9UxE02-4_Y6vJcRycZLk_NXY,2023-12-07T02:50:29.181Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=91d9f675-aea7-4e99-82f2-c8448b4fbb99,,Very good digital savings bank account that helps grow our funds.,2023-12-07T03:40:03.540Z,"Hi Suvega! Thank you for your 5-star review! 🤩 We are thrilled to know that you're enjoying our daily interest crediting feature! 🚀 We appreciate you for taking the time to leave your feedback! 🙏
",2.17.0,1,[]
c3bc30ad-10dc-45bc-8826-c0989f101e41,Elias Chang,https://play-lh.googleusercontent.com/a-/ALV-UjXFi_YxKNLvrDjOUxwNvYylNSrlKRwJDtHfyLh7F-esrLs,2023-12-06T08:40:34.154Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=c3bc30ad-10dc-45bc-8826-c0989f101e41,,Great savings rate!,2023-12-06T11:22:12.723Z,Hi Elias! We appreciate your 5 stars review. 💜 We are thrilled to know that you like the interest rate we offer for our account! 🤩 Thanks for taking the time to leave your feedback! We strive to serve you better! 🚀,2.17.0,0,[]
48640d8a-63b2-4865-b5b6-59dc0b203457,Hamzah Basir,https://play-lh.googleusercontent.com/a-/ALV-UjVyai_NzPUc9_eTipZnvB3Crilw0McXmb4sVuk9YC9YTw,2023-12-06T08:35:35.696Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=48640d8a-63b2-4865-b5b6-59dc0b203457,,Loving it so far.,2023-12-06T11:14:17.780Z,"Hi Hamzah! Thank you for your wonderful feedback. This review made our day! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🙏🤩💜",2.16.0,0,[]
ec8f0d78-3f36-4986-a176-b6ee9408f5d9,xxxredyaxxx 21,https://play-lh.googleusercontent.com/a-/ALV-UjWm1Ln16UhccY7D-JvU0JSRFr47mUBblpRHbmwNFrJV7Kw,2023-12-06T08:32:57.532Z,5,5,https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=ec8f0d78-3f36-4986-a176-b6ee9408f5d9,,Easy to use,2023-12-06T11:16:58.899Z,Hi there! Thank you for your 5 stars review. 💜We are thrilled to know that you like the app easy and user-friendly user interface! We work hard to meet expectations like yours. Thank you and keep using our app!🙏🤩,2.16.0,0,[]
