"id","userName","userImage","date","score","scoreText","url","title","text","replyDate","replyText","version","thumbsUp","criterias"
"43172d2d-0b9c-48b7-8075-43517279c87f","Shaun Lee","https://play-lh.googleusercontent.com/a-/ALV-UjUeDb_gQFujG1e_13zhztkAAoE1WV0VEGDjayWqJ23dpKyOBrSm","2024-03-30T10:28:36.669Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=43172d2d-0b9c-48b7-8075-43517279c87f",,"i cant eve open the app now and purchase things using their card. Uninstalling Now.","2024-03-30T11:17:48.398Z","Hi Shaun. We're sorry to hear this and we would like to assist you with this issue. Please contact our 24/7 hotline at (+65) 3105 2055 and we'll be happy to help.🙏
","2.25.0",0,"[]"
"563f91f0-e097-4340-a88e-9649af686201","Md Tarikul","https://play-lh.googleusercontent.com/a/ACg8ocK3WDP1q8M_ErMSb548SLPlnrz7lp3Oe-pCAsepiEs3m1yahQ=mo","2024-03-29T19:28:58.690Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=563f91f0-e097-4340-a88e-9649af686201",,"Gif me mony plsse",,,"2.25.0",0,"[]"
"ac6c71af-4648-47f2-b7ba-5adda442230f","Lee Jia Xing","https://play-lh.googleusercontent.com/a-/ALV-UjWJt8fnrXM8bVvMOxyN9uMJZXIE8j05gkJv4pOPFo87Qdkh3OaL","2024-03-22T09:33:40.342Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=ac6c71af-4648-47f2-b7ba-5adda442230f",,"Gxs is simple and easy to use, with a saving account/pocket that has minimal TnC. Finally I can add payees and there is a debit card too. I am looking forward to the introduction of credit card and perhaps, investment into money market funds.","2024-03-22T09:55:00.410Z","Hey Jiaxing! Hope you love the new ""Favourites"" feature in the GXS app! We're just as excited for all the cool things to come in the future. 💜","2.25.0",17,"[]"
"bf8596fa-148d-4062-807b-621b6af50b90","Edmund Tan","https://play-lh.googleusercontent.com/a-/ALV-UjXMIALNEDBvlAd4CTPHHg146jJbFrzVKV5Chi9oTn23YV7zYceU","2024-03-16T20:03:04.844Z",3,"3","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=bf8596fa-148d-4062-807b-621b6af50b90",,"It always ask for finger identification even though it is given.","2024-03-16T20:46:59.945Z","We apologize for the inconvenience you had to face, Edmund. 🙏 We're eager to understand the situation better and seek your assistance to drop us an email at help@gxs.com.sg, along with a screenshot of the issue you have encountered for us to investigate this issue further. Alternatively, you may call us at our 24x7 hotline at (+65) 3105 2055.","2.24.0",0,"[]"
"61d70f14-ba05-4ca1-97be-d50ff4a03b56","Sean Loh","https://play-lh.googleusercontent.com/a-/ALV-UjV2VrF8G_MJ-YqT9Hii7NkVoyYc8UXmvBpxdI3SXzylqSmA-Fo","2024-03-16T15:18:24.564Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=61d70f14-ba05-4ca1-97be-d50ff4a03b56",,"What I've installed on my phone is none of your business. I've been using these apps for years and your app only for a few months. Make a whitelist feature or this app will remain unusable for me.","2024-03-16T15:57:40.842Z","Hi Sean, we understand your concern and we would like to assist you with this issue. Please contact our 24/7 hotline at (+65) 3105 2055 and we'll be more than happy to look into the matter.🙏","2.24.0",0,"[]"
"34fef766-b6ec-41bb-b844-eb48dd20a729","lim xiangqing","https://play-lh.googleusercontent.com/a/ACg8ocKbSVbLe86h5rANDNo8QBB0t6oM0btDrJ42unoC0ISh_j4hTw=mo","2024-03-10T23:51:02.700Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=34fef766-b6ec-41bb-b844-eb48dd20a729",,"cant logging using finger print . previously still able to use . so pissed off with the update .","2024-03-11T00:52:46.253Z","Hi Xiangqing, we'd love to look into this for you. Could you please reach out to us via our 24/7 hotline at (+65) 3105 2055? We'll be more than happy to look into the matter.🙏","2.23.0",0,"[]"
"666f0966-0c9f-4b1a-a37b-0ab7eefbf122","Matt Murati","https://play-lh.googleusercontent.com/a-/ALV-UjV5n4RkBrXO8oGp4W0NDkcx0jXAturosQ5oAJB1PtADcoBYYsO6","2024-03-10T22:02:20.654Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=666f0966-0c9f-4b1a-a37b-0ab7eefbf122",,"For 1st time registration signup by singpass and all info's needed but still my application is denied.","2024-03-10T23:33:26.777Z","Hi Matt, thanks for reaching out! If you are referring to our GXS FlexiLoan, please be assured that all applications go through an evaluation process that is aligned with our internal requirements. This includes an assessment of your credit profile and eligibility. You may wish to re-apply for the FlexiLoan after 30 days. 🙏","2.23.0",0,"[]"
"9669c871-cc07-4154-8bb8-a59dc51573d9","Jeremy Kuah","https://play-lh.googleusercontent.com/a-/ALV-UjUab2lpAxtisOU47UMf4_WGuADKRxRuHSJFv6cfleo0w453v8XP","2024-03-10T03:28:54.619Z",4,"4","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=9669c871-cc07-4154-8bb8-a59dc51573d9",,"Updated - Kindly ignore my previous rating, and I have amended my rating. My son did a Giro to link his Grab Account to GXS but neglected to inform us of the transaction.","2024-03-10T01:27:39.606Z","Hi Jeremy, could you share more details on the issue you faced please? 👀 We'd love to help, but we recommend giving our hotline a call at (+65) 3105 2055 for the best assistance. 🙏",,0,"[]"
"fbd1073e-5677-40b3-8959-89ef7663a82a","Nurhartini Nurhartini","https://play-lh.googleusercontent.com/a-/ALV-UjWhZAM59JdKLuQa6xxwOK9xcT09b1c9j6-0avga_OdFBSyJw4w2","2024-03-09T02:29:58.143Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=fbd1073e-5677-40b3-8959-89ef7663a82a",,"They unable to process my application. 4x attempt","2024-03-09T02:48:09.455Z","Hi Nurhartini, we'd love to check on this for you. Could you please reach out to us via our 24/7 hotline at (+65) 3105 2055? We'll be more than happy to look into the matter.🙏","2.23.0",0,"[]"
"de27526e-6508-4a55-a6b0-5e56c38cf1b4","AK Ong","https://play-lh.googleusercontent.com/a/ACg8ocKQ5PrDVkjqSM4sypQeae7MJpT3FfWNTIr1j4xrmMPcbhH0PA=mo","2024-03-08T12:39:35.515Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=de27526e-6508-4a55-a6b0-5e56c38cf1b4",,"Try logging in after logging out completely. Cannot see Singpass QR at all. How to log in again? Something wrong with new updates?","2024-03-08T13:21:01.100Z","Hi AK Ong. We're sorry to hear that you are having issues accessing your account, and we would love to sort this out for you. Please get in touch with us at help@gxs.com.sg with a screenshot of the error along with your contact details, or call us at (+65) 3105 2055. We’ll be happy to help. Thank you. 🙏","2.24.0",0,"[]"
"905158fa-9508-42c9-bb57-6156e76b8851","Vince Chew","https://play-lh.googleusercontent.com/a/ACg8ocJtCeKS9iljvelcpidhn2uV1Wie5IBD94yfzLBCJ7Z8rOincQ=mo","2024-03-07T00:40:42.759Z",2,"2","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=905158fa-9508-42c9-bb57-6156e76b8851",,"Fingerprint login no longer work since 2 months back.. all other bank apps doesn't have such issues.","2024-03-07T02:45:30.641Z","Hi Vince. We're sorry to hear this and would love to sort this issue for you. Please get in touch with us at help@gxs.com.sg with a screenshot of the error, along with your contact details. Or call us at (+65) 3105 2055. We’ll be happy to help. Thank you.🙏","2.23.0",1,"[]"
"89177467-1434-4afa-afbc-48dffec0a567","Anna Y","https://play-lh.googleusercontent.com/a/ACg8ocJex4FQsMBlogiTLVLKr2WDvKZ0yFt6CacB-33Y37hQ86P9_A=mo","2024-03-06T04:14:17.670Z",4,"4","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=89177467-1434-4afa-afbc-48dffec0a567",,"Love the function of having multiple pockets as it helps me to track each target accordingly. Thank you for the genius allocation! Would have given 4.5 if there was, with the 0.5 hoping for unlimited numbers of pockets. :"")","2024-03-06T04:47:19.679Z","Hi Anna. We're over the moon to hear your positive feedback about our GXS Savings Account, specifically the Saving Pockets! It's always fantastic to know we're hitting the mark. We're constantly working on improving our services and your feedback is a valuable part of that process. Thank you for your support! 😊💜",,0,"[]"
"e117eb07-7549-43e6-8318-55ce1fcfe694","Jia Hong","https://play-lh.googleusercontent.com/a/ACg8ocLG1U5sTlByNq7dS3btDFLhN4p7ZRmaf79opFBo2BaO2kDPXQ=mo","2024-03-06T01:39:11.760Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=e117eb07-7549-43e6-8318-55ce1fcfe694",,"Quick transfers to bank acc and fast repayments. Very suitable for short term loans","2024-03-06T02:30:02.577Z","Hi Jia Hong! We are happy that you like our app! This 5-star review made our day! 💜 We are thrilled to hear that you find our app easy to use and that you like the short-term loan feature! We're constantly working on new and exciting features, and we can't wait for you to try them out in the future.😍🚀","2.23.0",0,"[]"
"6caa76db-0b0e-4e9a-ab66-45a5c6935d2a","E","https://play-lh.googleusercontent.com/a-/ALV-UjVTN62YoOfAvXBFeUmiEh7Gnro8WgHwBGXEee_nbDIT-9PEekQwYw","2024-03-04T04:23:26.614Z",3,"3","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=6caa76db-0b0e-4e9a-ab66-45a5c6935d2a",,"A feature they should implement is to save your recipients which you FAST to, makes it a lot safer as it prevents mistaken sending of funds to unintended recipients after the 1st transfer.","2024-03-04T05:00:32.637Z","Hi EE, that's a fantastic suggestion and it's been captured as part of future enhancements! 🙌 We have been busy working on new and exciting stuff, and we can't wait for you to try them out in the future. 🚀","2.23.0",12,"[{""criteria"":""vaf_never_display_ads_experience"",""rating"":null},{""criteria"":""vaf_never_display_ease_of_use"",""rating"":null}]"
"36d50466-6d61-49a5-b64c-a30a15871877","Baggio Pan","https://play-lh.googleusercontent.com/a/ACg8ocLBXLunWGzIxMOXxTRK4_hibY_8HBc-YOjzir67Mz8pkw1TQg=mo","2024-03-01T09:52:59.459Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=36d50466-6d61-49a5-b64c-a30a15871877",,"Ok Good system.","2024-03-01T12:01:22.583Z","Hi Baggio! Thank you for your 5-star review. 💜 We are thrilled to know that you like the app. 😍","2.23.0",0,"[]"
"fdd0b0bd-3247-4580-ac71-febcee9a7c3c","VELAN Ram","https://play-lh.googleusercontent.com/a-/ALV-UjV80WjsZcS54lLYymYq9IZMGAUJXRr-eZnvjvhE0p-IocEm1_UM","2024-02-24T05:22:26.149Z",3,"3","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=fdd0b0bd-3247-4580-ac71-febcee9a7c3c",,"good 👍","2024-02-24T06:05:37.213Z","Hi Velan! Thank you for your positive feedback and review. Rest assured we're continuously working hard on improving our product offerings and our GXS app. Feel free to reach out to us via email at help@gxs.com.sg or call at (+65) 3105 2055 if you have other suggestions. Thank you for your support! 🙏😊💜","2.23.0",0,"[]"
"f16e96ed-a3dc-401b-8618-c4c7cf1d576c","Yusri Wagiman","https://play-lh.googleusercontent.com/a-/ALV-UjV3amwkq3rk6OnkSfNiRlCj4xIispKUYnLHXbvxDKDS-FagQqY","2024-02-24T03:52:03.450Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=f16e96ed-a3dc-401b-8618-c4c7cf1d576c",,"Can not open","2024-02-24T04:28:56.160Z","Hi Yusri, we're sorry to hear this. To better address your concerns and provide further assistance, feel free to reach out to us at our 24x7 hotline at (+65) 3105 2055. We will be happy to help.💜
","2.23.0",0,"[]"
"7aaa07f2-f578-4c43-80c9-62595d8eef73","Aaro","https://play-lh.googleusercontent.com/a/ACg8ocJm1iC9LH2Su1ks-S74qItVknfHCPVMAjotDrJjGEmGN8L89w=mo","2024-02-18T12:20:44.714Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=7aaa07f2-f578-4c43-80c9-62595d8eef73",,"Hi any chance for foreign to apply? Im work at sg","2024-02-18T12:35:26.841Z","Hi Aaro, thank you for your interest in our services. The FlexiLoan service is available only to Singaporeans and Singaporean PRs at this moment. There are no available slots for the Savings Account currently, but you may register your interest so we can notify you to come apply when slots are available.","2.22.0",0,"[]"
"b848ca55-55ba-4203-965e-43612a688617","Sky Koh","https://play-lh.googleusercontent.com/a-/ALV-UjXz2XwVa0IaxStA7ZR7f0Kbj5WUaj0yOVPPoHaL21P4PVv-A5o","2024-02-14T09:10:02.160Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=b848ca55-55ba-4203-965e-43612a688617",,"Really really damm time wasting, if not ready for sign up don't launch. Close down and don't let people wait for you, uninstalling now. Trust Bank is much better, CRAB!","2024-02-14T11:24:39.910Z","Hi Sky, we're sorry to hear this. To address your concerns and provide further assistance, please do not hesitate to call our 24x7 hotline at (+65) 3105 2055. We will be happy to help. Thank you 🙏","2.22.0",2,"[{""criteria"":""vaf_never_display_ads_experience"",""rating"":null},{""criteria"":""vaf_never_display_ease_of_use"",""rating"":null}]"
"fc31bf84-1933-43a4-9f6e-9288e3274d2a","Faizal Mohamed (Pekjalfaizal)","https://play-lh.googleusercontent.com/a/ACg8ocKAKvBnrQicH7ENPtaRHp-xOiFNCFBTr3FTLARBi_JfhG6hvR8=mo","2024-02-09T04:20:07.761Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=fc31bf84-1933-43a4-9f6e-9288e3274d2a",,"🥰🥰🥰","2024-02-09T04:55:19.972Z","Hey Faizal, we're stoked to know that you like our app! 💜 Thanks for the 5-star review! 🤩","2.21.0",0,"[]"
"5e9c7964-ed7a-4d7e-9863-f6626d3f22b0","Nad N","https://play-lh.googleusercontent.com/a-/ALV-UjVPTXIvIWq_hYAtYTC3AbcKJqtUDQLp6VkUnN2u7-nx5HkbWsn-","2024-02-07T17:52:38.413Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=5e9c7964-ed7a-4d7e-9863-f6626d3f22b0",,"Been using this bank for a while now and didn't face any major problems. What I enjoyed the most is the saving pockets area where we could create different pockets for each saving we want to do and even add goals into it. The 2.68% per annum is added daily (0.01) as long as you have a minimum of 150 in your savings. If not, you'll have to wait till your it accumulates up to 0.01 to be added. There was also cashback when you make payment using the card which I didn't know till recently.","2024-02-07T19:07:44.283Z","Hey, Nad! Thanks for your kind words! Reviews and feedbacks like these are what keeps us going for our customers. 😉 You have our word that we’ll continue to introduce more features and will always strive to continuously improve our services!

If you need any help, feel free to reach out to us. We’ll be more than happy to assist you!",,0,"[]"
"2c3f726b-bc77-464e-a674-e70ce6a2d32c","Jas WJ","https://play-lh.googleusercontent.com/a-/ALV-UjV5T5ucWJF6rLn0hclUrBYTkqP7PSLZiS8BIZB3y9eInjQKupUebg","2024-01-26T06:43:30.769Z",4,"4","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=2c3f726b-bc77-464e-a674-e70ce6a2d32c",,"Great app that can park your savings using pockets, but hopefully the interest rate of the savings pockets will increase due to the current economic conditions","2024-01-26T08:17:19.806Z","Hi Jas! Thank you for your positive feedback and review. Rest assured we're continuously working hard on improving our product offerings. We have forwarded your feedback to our team. Feel free to reach out to us via email at help@gxs.com.sg or call at (+65) 3105 2055 if you have other suggestions. Thank you for your support! 🙏😊💜","2.21.0",1,"[]"
"fa2da213-3564-4049-8ca8-390153ad2afc","Benjamin Tan","https://play-lh.googleusercontent.com/a/ACg8ocJ7jgWw3oAc-Vr_ymfIDbm0eC7llPewN8q5wtA_2K4cbVIZqw=mo","2024-01-25T13:30:51.147Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=fa2da213-3564-4049-8ca8-390153ad2afc",,"Unable to login or use the forgot password function. System only replied with ""something wrong please try again later"" Now I was told I must wait for the next version of app to be rolled out progressively before I can login. Hopefully won't take too long","2024-01-25T14:19:41.785Z","Hi Benjamin. We're sorry to hear this. We love to sort this issue quickly for you. Please get in touch with us at help@gxs.com.sg with a screenshot of the error, along with your contact details. Or call us at (+65) 3105 2055. We’ll be happy to help. Thank you.🙏","2.20.0",4,"[]"
"4082aa7b-b045-4f66-bf08-7a58e95fcb32","Adha Malek","https://play-lh.googleusercontent.com/a/ACg8ocJCZjatSTrZY1pqv8HF7A2lCL2YvE1zGmPjUxGZFPQOyfhX8A=mo","2024-01-15T16:47:46.720Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=4082aa7b-b045-4f66-bf08-7a58e95fcb32",,"👍👍👍👍","2024-01-15T17:44:07.868Z","Hey Adha! We appreciate your 5 stars review. This made our day! Thanks for taking the time to leave your feedback. 🚀💜","2.17.0",0,"[]"
"d9b812fb-0686-49a1-9056-39f6744e62cf","iqbal abdul salam","https://play-lh.googleusercontent.com/a-/ALV-UjXq8SECZzqO4Zm1LKMZBlOFz7l4V0wwMPxgYk4b9UY0EJMi2OMA_A","2024-01-14T13:58:33.580Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=d9b812fb-0686-49a1-9056-39f6744e62cf",,"Sorry to have said this, why not this gxbank through by gxbank for worldwide","2024-01-14T15:20:35.968Z","Hey, Iqbal! We are GXS Bank, currently for Singapore-based users. If you have any feedback, do get in touch with us at help@gxs.com.sg or call us at (+65) 3105 2055. As for GXBank-related queries, you may visit their site and reach out to them directly. 🙏",,0,"[]"
"db044d7d-6656-4b7f-80ec-500a8512d9b8","Tony Low","https://play-lh.googleusercontent.com/a/ACg8ocLRYviPQzTzWOmF1Ak3zThWix69JUqcEZaKb5zGVg2eE4nbIA=mo","2024-01-12T15:34:50.724Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=db044d7d-6656-4b7f-80ec-500a8512d9b8",,"I don't set. A password in my phone n not allow me to down load this apps","2024-01-12T17:01:10.830Z","Hi Tony, thank you for your feedback! Just to share, your device is required to be passcode protected to ensure the safety of your account. 🔐 You will be able to access to app once your device is passcode protected to apply for our products and services! 💜","2.17.0",0,"[]"
"40cd292d-1981-4c83-81e0-84ad62e104ba","Sairuldin Noor","https://play-lh.googleusercontent.com/a/ACg8ocKTua2qouHwZdhkm_xx79JrB965R0URU6HVsTEtfFlUEDDK6A=mo","2024-01-09T17:22:47.353Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=40cd292d-1981-4c83-81e0-84ad62e104ba",,"Why i cannot login?.","2024-01-09T18:55:16.589Z","Hi Sairuldin! We're sorry to hear this. Could you get in touch with us at help@gxs.com.sg with a screenshot of the error, along with your contact details. Or call us at (+65) 3105 2055. We’ll be happy to help.🙏
","2.17.0",1,"[]"
"7140a3fa-0b3c-4210-8292-281543182526","Najmul Hasan","https://play-lh.googleusercontent.com/a/ACg8ocKxYC_HtS7iGVZFd3rCsRoE-Cc6TyLoslNQL5fiQZ20-1XUZ74=mo","2024-01-07T19:11:24.528Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=7140a3fa-0b3c-4210-8292-281543182526",,"Very good app","2024-01-07T19:32:29.991Z","Hey Najmul! We appreciate your 5 stars review. 💜 We are thrilled to know that you like the app easy and user-friendly user interface. Thanks for taking the time to leave your feedback. We strive to serve you better! 🚀",,0,"[]"
"4bd5626d-df09-43b8-a7ba-aea1c9672017","L Sent","https://play-lh.googleusercontent.com/a-/ALV-UjV0PRoX7zp-YARj9WMp0RR-ES_TC8JyZa06dDv7ZwHU3hv_P3Oj","2023-12-30T10:08:20.541Z",1,"1","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=4bd5626d-df09-43b8-a7ba-aea1c9672017",,"I'm stuck on the singpass page without being able to proceed. All is updated to latest ver.","2023-12-30T10:58:26.399Z","Hi there. This is not the experience that we’d want you to have. We’d be happy to resolve this issue for you! Kindly contact our hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue so we can take a closer look into this. Thank you.🙏","2.17.0",0,"[]"
"a6460c3a-65ce-4ef0-9df6-152c1e04b774","WJ Chu","https://play-lh.googleusercontent.com/a-/ALV-UjVjRNzWqr89YnJGZJdwQg3BE7aVTxtg_hyT16hWgtsUNXbWoKMi","2023-12-30T06:09:20.800Z",5,"5","https://play.google.com/store/apps/details?id=sg.com.gxs.app&reviewId=a6460c3a-65ce-4ef0-9df6-152c1e04b774",,"Love GxS bank. Would it be available on Google Pay as well? 😉","2023-12-30T06:57:07.871Z","Hi WJ! Thank you for your 5 stars review! We have forwarded your feedback to our team. We're continuously working hard to add more features to make your experience better. Thank you for your understanding and support! Have a great day and happy new year! 🙏🤩💜","2.17.0",0,"[]"
